# Program:featureCounts v2.0.0; Command:"featureCounts" "-T" "30" "-t" "CDS" "-g" "transcript_id" "-s" "0" "-p" "-M" "-a" "./trinity_out_dir.Trinity.fasta.transdecoder.gtf" "-o" "NwOut-fc.txt" "SRR9602334UnmappedAligned.sortedByCoord.out.bam" "SRR9602335UnmappedAligned.sortedByCoord.out.bam" "SRR9602336UnmappedAligned.sortedByCoord.out.bam" "SRR9602337UnmappedAligned.sortedByCoord.out.bam" "SRR9602338UnmappedAligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	SRR9602334UnmappedAligned.sortedByCoord.out.bam	SRR9602335UnmappedAligned.sortedByCoord.out.bam	SRR9602336UnmappedAligned.sortedByCoord.out.bam	SRR9602337UnmappedAligned.sortedByCoord.out.bam	SRR9602338UnmappedAligned.sortedByCoord.out.bam
TRINITY_DN75862_c0_g1_i1.p3	TRINITY_DN75862_c0_g1_i1	109	309	+	201	4	0	0	0	0
TRINITY_DN75863_c0_g1_i1.p4	TRINITY_DN75863_c0_g1_i1	1	189	+	189	0	0	0	0	0
TRINITY_DN75863_c0_g1_i1.p5	TRINITY_DN75863_c0_g1_i1	335	514	+	180	0	0	0	0	0
TRINITY_DN75869_c0_g1_i1.p2	TRINITY_DN75869_c0_g1_i1	1	495	-	495	0	0	0	4	0
TRINITY_DN7586_c0_g1_i1.p1	TRINITY_DN7586_c0_g1_i1	1	207	-	207	0	2	0	0	0
TRINITY_DN75879_c0_g1_i1.p2	TRINITY_DN75879_c0_g1_i1	1	231	-	231	2	0	0	0	0
TRINITY_DN75881_c0_g1_i1.p1	TRINITY_DN75881_c0_g1_i1	3	230	+	228	0	0	0	0	0
TRINITY_DN75887_c0_g1_i1.p1	TRINITY_DN75887_c0_g1_i1	1	357	+	357	2	0	0	0	2
TRINITY_DN75888_c0_g1_i1.p2	TRINITY_DN75888_c0_g1_i1	2	328	+	327	2	0	0	1	0
TRINITY_DN75888_c0_g1_i1.p7	TRINITY_DN75888_c0_g1_i1	325	567	+	243	0	0	0	0	0
TRINITY_DN75889_c0_g1_i1.p2	TRINITY_DN75889_c0_g1_i1	60	251	+	192	0	0	0	0	2
TRINITY_DN75895_c0_g1_i1.p3	TRINITY_DN75895_c0_g1_i1	1	189	+	189	6	4	7	7	11
TRINITY_DN75898_c0_g1_i1.p1	TRINITY_DN75898_c0_g1_i1	3	362	+	360	5	0	0	0	0
TRINITY_DN75905_c0_g1_i1.p2	TRINITY_DN75905_c0_g1_i1	2	568	-	567	4	0	0	0	0
TRINITY_DN75906_c0_g1_i1.p2	TRINITY_DN75906_c0_g1_i1	1	210	-	210	2	0	0	0	0
TRINITY_DN75908_c0_g1_i1.p2	TRINITY_DN75908_c0_g1_i1	3	209	-	207	0	2	0	0	0
TRINITY_DN75909_c0_g1_i1.p1	TRINITY_DN75909_c0_g1_i1	3	329	+	327	5	0	0	0	0
TRINITY_DN7590_c0_g1_i10.p1	TRINITY_DN7590_c0_g1_i10	2	1096	+	1095	26	8	4	1	13
TRINITY_DN7590_c0_g1_i5.p1	TRINITY_DN7590_c0_g1_i5	341	766	+	426	11	0	4	1	0
TRINITY_DN7590_c0_g1_i9.p1	TRINITY_DN7590_c0_g1_i9	2	1096	+	1095	14	2	2	0	7
TRINITY_DN75912_c0_g1_i1.p1	TRINITY_DN75912_c0_g1_i1	2	439	-	438	5	1	0	0	2
TRINITY_DN75914_c0_g1_i1.p1	TRINITY_DN75914_c0_g1_i1	3	1094	-	1092	13	1	0	0	0
TRINITY_DN75919_c0_g1_i1.p2	TRINITY_DN75919_c0_g1_i1	2	244	+	243	0	0	2	0	0
TRINITY_DN75924_c0_g1_i1.p1	TRINITY_DN75924_c0_g1_i1	1	228	+	228	0	0	0	2	0
TRINITY_DN75927_c0_g1_i1.p1	TRINITY_DN75927_c0_g1_i1	2	298	+	297	0	0	0	1	0
TRINITY_DN75928_c0_g1_i1.p1	TRINITY_DN75928_c0_g1_i1	2	268	+	267	3	0	0	0	0
TRINITY_DN75931_c0_g1_i1.p2	TRINITY_DN75931_c0_g1_i1	1	219	-	219	2	0	0	0	0
TRINITY_DN75932_c0_g1_i1.p2	TRINITY_DN75932_c0_g1_i1	3	209	-	207	3	0	0	0	0
TRINITY_DN75935_c0_g1_i1.p3	TRINITY_DN75935_c0_g1_i1	113	304	-	192	0	0	0	0	0
TRINITY_DN75936_c0_g1_i1.p3	TRINITY_DN75936_c0_g1_i1	3	242	-	240	0	0	0	2	0
TRINITY_DN75937_c0_g1_i1.p2	TRINITY_DN75937_c0_g1_i1	3	371	+	369	1	1	0	1	0
TRINITY_DN75938_c0_g1_i1.p2	TRINITY_DN75938_c0_g1_i1	2	430	+	429	2	0	0	2	0
TRINITY_DN75941_c0_g1_i1.p2	TRINITY_DN75941_c0_g1_i1	2	493	+	492	3	2	0	1	0
TRINITY_DN75948_c0_g1_i1.p1	TRINITY_DN75948_c0_g1_i1	1	288	-	288	0	0	0	2	1
TRINITY_DN75951_c0_g1_i1.p1	TRINITY_DN75951_c0_g1_i1	3	299	+	297	2	0	0	0	0
TRINITY_DN75953_c0_g1_i1.p1	TRINITY_DN75953_c0_g1_i1	3	251	-	249	2	0	0	0	0
TRINITY_DN75954_c0_g1_i1.p1	TRINITY_DN75954_c0_g1_i1	2	271	+	270	3	0	0	0	0
TRINITY_DN75957_c0_g1_i1.p3	TRINITY_DN75957_c0_g1_i1	3	224	-	222	2	0	0	0	0
TRINITY_DN75958_c0_g1_i1.p1	TRINITY_DN75958_c0_g1_i1	1	300	-	300	2	0	0	0	0
TRINITY_DN75963_c0_g1_i1.p3	TRINITY_DN75963_c0_g1_i1	3	230	-	228	0	0	0	2	0
TRINITY_DN7596_c0_g1_i1.p1	TRINITY_DN7596_c0_g1_i1	3	323	-	321	0	0	0	0	0
TRINITY_DN75970_c0_g1_i1.p1	TRINITY_DN75970_c0_g1_i1	2	214	-	213	4	0	0	0	0
TRINITY_DN75972_c0_g1_i1.p3	TRINITY_DN75972_c0_g1_i1	183	383	+	201	0	0	0	0	0
TRINITY_DN75973_c0_g1_i1.p1	TRINITY_DN75973_c0_g1_i1	1	231	+	231	2	0	0	0	0
TRINITY_DN75975_c0_g1_i1.p2	TRINITY_DN75975_c0_g1_i1	2	205	+	204	0	0	0	0	1
TRINITY_DN75977_c0_g1_i1.p3	TRINITY_DN75977_c0_g1_i1	2	187	+	186	3	0	0	0	0
TRINITY_DN75979_c0_g1_i1.p4	TRINITY_DN75979_c0_g1_i1	2	304	+	303	0	0	0	0	0
TRINITY_DN7597_c0_g1_i1.p2	TRINITY_DN7597_c0_g1_i1	717	899	-	183	0	0	0	0	0
TRINITY_DN7597_c0_g1_i2.p2	TRINITY_DN7597_c0_g1_i2	468	650	-	183	0	0	0	0	0
TRINITY_DN75980_c0_g1_i1.p4	TRINITY_DN75980_c0_g1_i1	82	270	-	189	2	0	0	0	0
TRINITY_DN75982_c0_g1_i1.p1	TRINITY_DN75982_c0_g1_i1	1	219	-	219	3	0	0	0	0
TRINITY_DN75983_c0_g1_i1.p2	TRINITY_DN75983_c0_g1_i1	2	244	+	243	2	0	0	0	0
TRINITY_DN75984_c0_g1_i1.p1	TRINITY_DN75984_c0_g1_i1	2	319	+	318	1	0	1	0	1
TRINITY_DN75989_c0_g1_i1.p1	TRINITY_DN75989_c0_g1_i1	1	381	-	381	1	3	0	0	0
TRINITY_DN75991_c0_g1_i1.p2	TRINITY_DN75991_c0_g1_i1	3	371	+	369	2	1	0	0	0
TRINITY_DN75993_c0_g1_i1.p3	TRINITY_DN75993_c0_g1_i1	2	223	+	222	0	0	0	0	0
TRINITY_DN75_c0_g1_i1.p2	TRINITY_DN75_c0_g1_i1	1	942	+	942	193	84	34	750	327
TRINITY_DN75_c0_g1_i3.p2	TRINITY_DN75_c0_g1_i3	2	943	-	942	643	403	113	3716	2109
TRINITY_DN75_c0_g1_i5.p1	TRINITY_DN75_c0_g1_i5	3	959	-	957	141	122	44	688	353
TRINITY_DN75_c0_g1_i6.p1	TRINITY_DN75_c0_g1_i6	3	1061	-	1059	263	238	76	2375	708
TRINITY_DN75_c0_g1_i9.p1	TRINITY_DN75_c0_g1_i9	3	1364	+	1362	320	228	100	2577	830
TRINITY_DN75_c2_g1_i1.p5	TRINITY_DN75_c2_g1_i1	3	212	+	210	1	2	1	30	3
TRINITY_DN75_c2_g1_i2.p2	TRINITY_DN75_c2_g1_i2	2	223	-	222	0	1	1	3	1
TRINITY_DN75_c5_g1_i1.p2	TRINITY_DN75_c5_g1_i1	3	317	+	315	3	0	0	6	3
TRINITY_DN75_c7_g1_i1.p4	TRINITY_DN75_c7_g1_i1	2	199	-	198	10	7	4	36	10
TRINITY_DN75_c9_g1_i1.p3	TRINITY_DN75_c9_g1_i1	2	235	-	234	0	1	0	1	0
TRINITY_DN76000_c0_g1_i1.p2	TRINITY_DN76000_c0_g1_i1	3	449	-	447	0	0	0	2	1
TRINITY_DN76004_c0_g1_i1.p2	TRINITY_DN76004_c0_g1_i1	3	290	+	288	4	0	0	0	0
TRINITY_DN76008_c0_g1_i1.p1	TRINITY_DN76008_c0_g1_i1	3	845	-	843	11	0	3	1	2
TRINITY_DN7600_c0_g1_i1.p1	TRINITY_DN7600_c0_g1_i1	1	1056	-	1056	8	1	0	1	1
TRINITY_DN76010_c0_g1_i1.p1	TRINITY_DN76010_c0_g1_i1	2	361	+	360	2	0	0	0	0
TRINITY_DN76011_c0_g1_i1.p3	TRINITY_DN76011_c0_g1_i1	3	269	+	267	5	0	0	0	0
TRINITY_DN76015_c0_g1_i1.p2	TRINITY_DN76015_c0_g1_i1	2	244	+	243	2	0	0	0	0
TRINITY_DN76016_c0_g1_i1.p4	TRINITY_DN76016_c0_g1_i1	1	204	-	204	3	0	0	0	0
TRINITY_DN76017_c0_g1_i1.p2	TRINITY_DN76017_c0_g1_i1	130	354	-	225	2	0	0	0	0
TRINITY_DN76018_c0_g1_i1.p1	TRINITY_DN76018_c0_g1_i1	3	260	-	258	0	0	1	0	0
TRINITY_DN76020_c0_g1_i1.p1	TRINITY_DN76020_c0_g1_i1	3	275	+	273	4	0	0	1	0
TRINITY_DN76021_c0_g1_i1.p1	TRINITY_DN76021_c0_g1_i1	2	241	+	240	2	0	0	0	0
TRINITY_DN76025_c0_g1_i1.p2	TRINITY_DN76025_c0_g1_i1	3	218	-	216	3	0	0	0	0
TRINITY_DN76026_c0_g1_i1.p1	TRINITY_DN76026_c0_g1_i1	3	239	+	237	1	1	0	0	0
TRINITY_DN7602_c0_g1_i1.p3	TRINITY_DN7602_c0_g1_i1	56	256	-	201	2	0	0	0	0
TRINITY_DN76030_c0_g1_i1.p2	TRINITY_DN76030_c0_g1_i1	1	222	-	222	2	0	0	0	0
TRINITY_DN76033_c0_g1_i1.p2	TRINITY_DN76033_c0_g1_i1	1	219	-	219	0	0	0	3	0
TRINITY_DN76040_c0_g1_i1.p2	TRINITY_DN76040_c0_g1_i1	1	393	-	393	3	0	0	0	0
TRINITY_DN76041_c0_g1_i1.p2	TRINITY_DN76041_c0_g1_i1	3	227	+	225	1	0	0	0	0
TRINITY_DN76045_c0_g1_i1.p1	TRINITY_DN76045_c0_g1_i1	2	220	+	219	0	0	0	0	1
TRINITY_DN76047_c0_g1_i1.p2	TRINITY_DN76047_c0_g1_i1	192	626	-	435	2	0	0	0	0
TRINITY_DN76050_c0_g1_i1.p3	TRINITY_DN76050_c0_g1_i1	129	383	-	255	2	0	0	0	0
TRINITY_DN76052_c0_g1_i1.p2	TRINITY_DN76052_c0_g1_i1	231	473	+	243	2	0	0	0	0
TRINITY_DN76053_c0_g1_i1.p2	TRINITY_DN76053_c0_g1_i1	1	204	-	204	2	0	0	0	0
TRINITY_DN76056_c0_g1_i1.p1	TRINITY_DN76056_c0_g1_i1	2	430	+	429	3	0	0	1	0
TRINITY_DN76057_c0_g1_i1.p2	TRINITY_DN76057_c0_g1_i1	2	307	+	306	6	0	0	0	0
TRINITY_DN76058_c0_g1_i1.p2	TRINITY_DN76058_c0_g1_i1	1	309	-	309	3	0	0	0	0
TRINITY_DN76059_c0_g1_i1.p1	TRINITY_DN76059_c0_g1_i1	108	320	-	213	0	0	0	0	0
TRINITY_DN76069_c0_g1_i1.p1	TRINITY_DN76069_c0_g1_i1	1	579	+	579	9	0	1	0	0
TRINITY_DN76075_c0_g1_i1.p2	TRINITY_DN76075_c0_g1_i1	3	242	-	240	0	0	3	0	0
TRINITY_DN76076_c0_g1_i1.p1	TRINITY_DN76076_c0_g1_i1	1	1113	+	1113	14	2	0	0	3
TRINITY_DN76080_c0_g1_i1.p2	TRINITY_DN76080_c0_g1_i1	2	337	-	336	3	0	0	0	0
TRINITY_DN76086_c0_g1_i1.p2	TRINITY_DN76086_c0_g1_i1	2	262	-	261	2	0	0	0	0
TRINITY_DN76088_c0_g1_i1.p1	TRINITY_DN76088_c0_g1_i1	27	542	-	516	7	2	0	0	0
TRINITY_DN76089_c0_g1_i1.p2	TRINITY_DN76089_c0_g1_i1	1	267	-	267	0	2	0	0	0
TRINITY_DN76092_c0_g1_i1.p3	TRINITY_DN76092_c0_g1_i1	3	251	+	249	2	0	0	0	0
TRINITY_DN76094_c0_g1_i1.p2	TRINITY_DN76094_c0_g1_i1	31	246	-	216	3	0	0	0	0
TRINITY_DN76097_c0_g1_i1.p1	TRINITY_DN76097_c0_g1_i1	3	350	-	348	3	0	0	1	0
TRINITY_DN76098_c0_g1_i1.p1	TRINITY_DN76098_c0_g1_i1	3	266	-	264	3	0	0	0	0
TRINITY_DN760_c0_g1_i1.p3	TRINITY_DN760_c0_g1_i1	141	317	+	177	0	0	0	0	0
TRINITY_DN76102_c0_g1_i1.p2	TRINITY_DN76102_c0_g1_i1	1	723	-	723	11	0	0	1	0
TRINITY_DN76103_c0_g1_i1.p1	TRINITY_DN76103_c0_g1_i1	1	237	-	237	0	0	3	0	4
TRINITY_DN76110_c0_g1_i1.p2	TRINITY_DN76110_c0_g1_i1	2	223	+	222	0	3	0	0	0
TRINITY_DN76111_c0_g1_i1.p1	TRINITY_DN76111_c0_g1_i1	3	215	-	213	2	0	0	0	0
TRINITY_DN76112_c0_g1_i1.p2	TRINITY_DN76112_c0_g1_i1	2	517	-	516	2	1	0	0	0
TRINITY_DN76115_c0_g1_i1.p2	TRINITY_DN76115_c0_g1_i1	3	200	-	198	3	0	0	0	0
TRINITY_DN76117_c0_g1_i1.p1	TRINITY_DN76117_c0_g1_i1	3	290	-	288	4	0	0	0	0
TRINITY_DN76118_c0_g1_i1.p1	TRINITY_DN76118_c0_g1_i1	3	413	-	411	3	0	0	1	0
TRINITY_DN76119_c0_g1_i1.p1	TRINITY_DN76119_c0_g1_i1	1	273	+	273	4	0	0	0	0
TRINITY_DN76122_c0_g1_i1.p1	TRINITY_DN76122_c0_g1_i1	11	259	-	249	2	0	0	0	0
TRINITY_DN76124_c0_g1_i1.p1	TRINITY_DN76124_c0_g1_i1	2	913	-	912	6	0	0	0	0
TRINITY_DN76125_c0_g1_i1.p1	TRINITY_DN76125_c0_g1_i1	1	243	+	243	0	0	0	2	0
TRINITY_DN76127_c0_g1_i1.p1	TRINITY_DN76127_c0_g1_i1	2	370	-	369	3	0	0	0	0
TRINITY_DN76129_c0_g1_i1.p3	TRINITY_DN76129_c0_g1_i1	3	404	+	402	4	0	0	3	0
TRINITY_DN76130_c0_g1_i1.p3	TRINITY_DN76130_c0_g1_i1	141	347	-	207	0	0	0	1	0
TRINITY_DN76134_c0_g1_i1.p2	TRINITY_DN76134_c0_g1_i1	2	241	-	240	0	0	0	2	0
TRINITY_DN76135_c0_g1_i1.p2	TRINITY_DN76135_c0_g1_i1	2	253	-	252	3	0	0	0	0
TRINITY_DN76140_c0_g1_i1.p1	TRINITY_DN76140_c0_g1_i1	3	536	-	534	5	0	0	0	0
TRINITY_DN76143_c0_g1_i1.p1	TRINITY_DN76143_c0_g1_i1	1	207	+	207	0	0	0	3	0
TRINITY_DN76144_c0_g1_i1.p4	TRINITY_DN76144_c0_g1_i1	3	347	-	345	0	1	0	1	2
TRINITY_DN76149_c0_g1_i1.p2	TRINITY_DN76149_c0_g1_i1	3	263	-	261	2	0	0	0	0
TRINITY_DN76152_c0_g1_i1.p3	TRINITY_DN76152_c0_g1_i1	3	215	+	213	0	0	0	3	0
TRINITY_DN76157_c0_g1_i1.p2	TRINITY_DN76157_c0_g1_i1	29	412	-	384	0	0	2	0	1
TRINITY_DN76161_c0_g1_i1.p2	TRINITY_DN76161_c0_g1_i1	1	267	-	267	2	0	0	0	0
TRINITY_DN76165_c0_g1_i1.p2	TRINITY_DN76165_c0_g1_i1	3	254	-	252	2	0	0	0	0
TRINITY_DN76167_c0_g1_i1.p1	TRINITY_DN76167_c0_g1_i1	1	336	-	336	1	0	0	0	0
TRINITY_DN76171_c0_g1_i1.p3	TRINITY_DN76171_c0_g1_i1	1	177	-	177	3	0	0	0	0
TRINITY_DN76174_c0_g1_i1.p2	TRINITY_DN76174_c0_g1_i1	2	259	+	258	2	0	0	0	0
TRINITY_DN76181_c0_g1_i1.p2	TRINITY_DN76181_c0_g1_i1	166	729	+	564	3	0	0	0	0
TRINITY_DN76183_c0_g1_i1.p1	TRINITY_DN76183_c0_g1_i1	2	727	-	726	11	1	0	1	0
TRINITY_DN76188_c0_g1_i1.p3	TRINITY_DN76188_c0_g1_i1	3	263	-	261	1	0	0	0	0
TRINITY_DN76189_c0_g1_i1.p1	TRINITY_DN76189_c0_g1_i1	1	243	-	243	0	3	0	0	0
TRINITY_DN76192_c0_g2_i1.p4	TRINITY_DN76192_c0_g2_i1	215	454	+	240	0	0	0	0	0
TRINITY_DN76193_c0_g1_i1.p1	TRINITY_DN76193_c0_g1_i1	3	335	-	333	4	0	0	0	0
TRINITY_DN76195_c0_g1_i1.p2	TRINITY_DN76195_c0_g1_i1	48	344	-	297	1	0	0	0	0
TRINITY_DN761_c10_g1_i5.p3	TRINITY_DN761_c10_g1_i5	611	847	-	237	0	0	0	0	0
TRINITY_DN761_c10_g2_i1.p3	TRINITY_DN761_c10_g2_i1	1	318	-	318	0	0	1	4	0
TRINITY_DN761_c1_g1_i1.p1	TRINITY_DN761_c1_g1_i1	1	249	+	249	0	4	0	18	0
TRINITY_DN76205_c0_g1_i1.p1	TRINITY_DN76205_c0_g1_i1	231	413	-	183	0	0	0	0	0
TRINITY_DN7620_c0_g1_i1.p2	TRINITY_DN7620_c0_g1_i1	2	922	-	921	12	1	0	3	0
TRINITY_DN76214_c0_g1_i1.p2	TRINITY_DN76214_c0_g1_i1	2	280	+	279	0	0	0	0	0
TRINITY_DN76217_c0_g1_i1.p1	TRINITY_DN76217_c0_g1_i1	1	219	+	219	0	0	0	0	6
TRINITY_DN76219_c0_g1_i1.p1	TRINITY_DN76219_c0_g1_i1	1	213	+	213	2	0	0	0	0
TRINITY_DN76220_c0_g1_i1.p1	TRINITY_DN76220_c0_g1_i1	3	275	-	273	3	0	0	0	0
TRINITY_DN76222_c0_g1_i1.p2	TRINITY_DN76222_c0_g1_i1	1	198	+	198	0	0	0	0	0
TRINITY_DN76223_c0_g1_i1.p3	TRINITY_DN76223_c0_g1_i1	2	286	-	285	3	0	0	0	0
TRINITY_DN76224_c0_g1_i1.p1	TRINITY_DN76224_c0_g1_i1	3	323	+	321	4	0	0	0	0
TRINITY_DN76226_c0_g1_i1.p3	TRINITY_DN76226_c0_g1_i1	3	257	-	255	4	1	0	0	0
TRINITY_DN76227_c0_g1_i1.p2	TRINITY_DN76227_c0_g1_i1	2	232	+	231	4	0	0	0	0
TRINITY_DN76228_c0_g1_i1.p3	TRINITY_DN76228_c0_g1_i1	40	243	-	204	2	0	0	0	0
TRINITY_DN76231_c0_g1_i1.p1	TRINITY_DN76231_c0_g1_i1	25	327	-	303	0	0	0	0	2
TRINITY_DN76232_c0_g1_i1.p1	TRINITY_DN76232_c0_g1_i1	2	304	-	303	0	0	3	0	1
TRINITY_DN76236_c0_g1_i1.p2	TRINITY_DN76236_c0_g1_i1	92	418	-	327	6	0	1	0	0
TRINITY_DN76237_c0_g1_i1.p4	TRINITY_DN76237_c0_g1_i1	3	218	+	216	3	0	0	0	0
TRINITY_DN76239_c0_g1_i1.p2	TRINITY_DN76239_c0_g1_i1	2	259	-	258	3	0	0	0	0
TRINITY_DN76242_c0_g1_i1.p1	TRINITY_DN76242_c0_g1_i1	28	441	+	414	3	0	0	1	0
TRINITY_DN76249_c0_g1_i1.p2	TRINITY_DN76249_c0_g1_i1	1	219	-	219	2	0	0	0	0
TRINITY_DN76250_c0_g1_i1.p1	TRINITY_DN76250_c0_g1_i1	3	314	+	312	0	0	1	0	1
TRINITY_DN76256_c0_g1_i1.p3	TRINITY_DN76256_c0_g1_i1	3	260	+	258	0	0	0	2	0
TRINITY_DN76259_c0_g1_i1.p1	TRINITY_DN76259_c0_g1_i1	3	218	-	216	0	0	0	3	0
TRINITY_DN76260_c0_g1_i1.p4	TRINITY_DN76260_c0_g1_i1	2	217	-	216	2	0	0	0	0
TRINITY_DN76262_c0_g1_i1.p2	TRINITY_DN76262_c0_g1_i1	2	256	+	255	2	0	0	0	0
TRINITY_DN76263_c0_g1_i1.p2	TRINITY_DN76263_c0_g1_i1	2	250	-	249	2	0	0	0	0
TRINITY_DN76266_c0_g1_i1.p1	TRINITY_DN76266_c0_g1_i1	3	380	+	378	1	0	0	1	0
TRINITY_DN76268_c0_g1_i1.p1	TRINITY_DN76268_c0_g1_i1	3	254	-	252	0	0	0	2	0
TRINITY_DN7626_c0_g1_i1.p4	TRINITY_DN7626_c0_g1_i1	1	216	-	216	2	0	0	0	0
TRINITY_DN7626_c1_g1_i1.p3	TRINITY_DN7626_c1_g1_i1	38	244	-	207	1	0	0	0	0
TRINITY_DN76275_c0_g1_i1.p2	TRINITY_DN76275_c0_g1_i1	2	349	+	348	4	0	0	0	1
TRINITY_DN76278_c0_g1_i1.p1	TRINITY_DN76278_c0_g1_i1	1	300	-	300	1	0	1	0	0
TRINITY_DN76288_c0_g1_i1.p3	TRINITY_DN76288_c0_g1_i1	1	204	+	204	2	0	0	0	0
TRINITY_DN76289_c0_g1_i1.p1	TRINITY_DN76289_c0_g1_i1	1	540	+	540	2	0	1	1	0
TRINITY_DN76293_c0_g1_i1.p2	TRINITY_DN76293_c0_g1_i1	2	244	-	243	2	0	0	0	0
TRINITY_DN76297_c0_g1_i1.p4	TRINITY_DN76297_c0_g1_i1	2	271	+	270	1	0	0	0	0
TRINITY_DN76298_c0_g1_i1.p2	TRINITY_DN76298_c0_g1_i1	2	208	+	207	2	0	0	0	0
TRINITY_DN76302_c0_g1_i1.p3	TRINITY_DN76302_c0_g1_i1	3	206	-	204	2	0	0	0	0
TRINITY_DN76305_c0_g1_i1.p2	TRINITY_DN76305_c0_g1_i1	1	258	-	258	2	0	0	0	0
TRINITY_DN76307_c0_g1_i1.p4	TRINITY_DN76307_c0_g1_i1	3	206	-	204	2	0	0	0	0
TRINITY_DN76309_c0_g1_i1.p2	TRINITY_DN76309_c0_g1_i1	3	254	+	252	0	0	0	0	1
TRINITY_DN7630_c0_g1_i1.p2	TRINITY_DN7630_c0_g1_i1	1	261	+	261	0	0	0	2	0
TRINITY_DN76310_c0_g1_i1.p1	TRINITY_DN76310_c0_g1_i1	1	492	+	492	0	0	2	0	1
TRINITY_DN76316_c0_g1_i1.p1	TRINITY_DN76316_c0_g1_i1	1	489	+	489	2	0	0	1	0
TRINITY_DN7631_c0_g1_i1.p4	TRINITY_DN7631_c0_g1_i1	1	180	+	180	2	0	0	0	0
TRINITY_DN76320_c0_g1_i1.p1	TRINITY_DN76320_c0_g1_i1	1	264	+	264	0	0	0	0	1
TRINITY_DN76321_c0_g1_i1.p1	TRINITY_DN76321_c0_g1_i1	3	266	-	264	2	0	0	0	0
TRINITY_DN76323_c0_g1_i1.p1	TRINITY_DN76323_c0_g1_i1	1	690	+	690	7	0	0	0	0
TRINITY_DN76325_c0_g1_i1.p4	TRINITY_DN76325_c0_g1_i1	59	433	-	375	7	0	0	0	0
TRINITY_DN76328_c0_g1_i1.p1	TRINITY_DN76328_c0_g1_i1	1	219	+	219	2	0	0	0	0
TRINITY_DN76329_c0_g1_i1.p1	TRINITY_DN76329_c0_g1_i1	3	245	-	243	2	0	0	0	0
TRINITY_DN76330_c0_g1_i1.p2	TRINITY_DN76330_c0_g1_i1	120	383	-	264	0	0	1	0	0
TRINITY_DN76334_c0_g1_i1.p1	TRINITY_DN76334_c0_g1_i1	1	276	+	276	5	0	0	0	0
TRINITY_DN76335_c0_g1_i1.p3	TRINITY_DN76335_c0_g1_i1	142	357	+	216	0	0	0	0	0
TRINITY_DN76337_c0_g1_i1.p1	TRINITY_DN76337_c0_g1_i1	1	243	-	243	0	0	0	0	3
TRINITY_DN76339_c0_g1_i1.p2	TRINITY_DN76339_c0_g1_i1	1	339	-	339	5	0	0	0	0
TRINITY_DN76348_c0_g1_i1.p1	TRINITY_DN76348_c0_g1_i1	3	275	+	273	3	0	0	0	0
TRINITY_DN76353_c0_g1_i1.p1	TRINITY_DN76353_c0_g1_i1	2	214	-	213	2	0	0	0	0
TRINITY_DN76358_c0_g1_i1.p1	TRINITY_DN76358_c0_g1_i1	1	207	+	207	2	0	0	0	0
TRINITY_DN76364_c0_g1_i1.p4	TRINITY_DN76364_c0_g1_i1	2	220	+	219	0	0	0	0	2
TRINITY_DN76365_c0_g1_i1.p2	TRINITY_DN76365_c0_g1_i1	2	313	+	312	3	0	0	0	0
TRINITY_DN76373_c0_g1_i1.p1	TRINITY_DN76373_c0_g1_i1	2	235	+	234	2	0	0	0	0
TRINITY_DN76374_c0_g1_i1.p1	TRINITY_DN76374_c0_g1_i1	1	243	+	243	0	0	0	0	3
TRINITY_DN76375_c0_g1_i1.p1	TRINITY_DN76375_c0_g1_i1	1	234	+	234	0	0	0	0	1
TRINITY_DN76376_c0_g1_i1.p1	TRINITY_DN76376_c0_g1_i1	3	356	-	354	1	0	0	0	3
TRINITY_DN76382_c0_g1_i1.p2	TRINITY_DN76382_c0_g1_i1	3	251	-	249	2	0	0	0	0
TRINITY_DN76383_c0_g1_i1.p1	TRINITY_DN76383_c0_g1_i1	3	410	-	408	6	0	0	0	0
TRINITY_DN76386_c0_g1_i1.p1	TRINITY_DN76386_c0_g1_i1	1	606	+	606	4	0	0	0	1
TRINITY_DN76392_c0_g1_i1.p2	TRINITY_DN76392_c0_g1_i1	2	268	-	267	1	0	0	0	0
TRINITY_DN76394_c0_g1_i1.p1	TRINITY_DN76394_c0_g1_i1	2	274	-	273	2	0	0	0	0
TRINITY_DN76398_c0_g1_i1.p3	TRINITY_DN76398_c0_g1_i1	1	195	+	195	1	0	0	0	0
TRINITY_DN76399_c0_g1_i1.p1	TRINITY_DN76399_c0_g1_i1	137	409	-	273	0	0	0	0	0
TRINITY_DN76402_c0_g1_i1.p3	TRINITY_DN76402_c0_g1_i1	3	230	+	228	2	0	0	0	0
TRINITY_DN76407_c0_g1_i1.p3	TRINITY_DN76407_c0_g1_i1	2	250	-	249	1	0	0	0	0
TRINITY_DN7640_c0_g1_i1.p3	TRINITY_DN7640_c0_g1_i1	3	323	+	321	5	0	0	0	0
TRINITY_DN76413_c0_g1_i1.p2	TRINITY_DN76413_c0_g1_i1	2	202	+	201	0	2	0	0	0
TRINITY_DN76414_c0_g1_i1.p3	TRINITY_DN76414_c0_g1_i1	1	240	-	240	2	0	0	0	0
TRINITY_DN76415_c0_g1_i1.p1	TRINITY_DN76415_c0_g1_i1	1	294	+	294	0	0	0	0	1
TRINITY_DN76416_c0_g1_i1.p1	TRINITY_DN76416_c0_g1_i1	1	270	+	270	4	0	0	0	0
